NBDL-HK3SZKW6JD8DNR.v1.mt	Latris lineata 
NBDL-HR5SFP01PMBWVV.v1.mt	Neopomacentrus azysron 
NBDL-HR5S2B05H2S7KE.v1.mt	Apogon coccineus 
NBDL-HR5S2B06Q2S9XT.v1.mt	Dascyllus aruanus 
NBDL-HK3T892FJMB3TP.v1.mt	Pelates sexlineatus 
NBDL-HK4B09FYHBN920.v1.mt	Acanthurus grammoptilus 
NBDL-HK3SZKWBGD91A4.v1.mt	Eleutheronema tetradactylum 
NBDL-HK3T1ZX6KNC9XW.v1.mt	Lates calcarifer 
NBDL-HR5S2B79G2YDXS.v1.mt	Apogon crassiceps 
NBDL-HK3SZKW4PD9GG0.v1.mt	Latridopsis forsteri 
NBDL-HR5S2B4NH2GEKC.v1.mt	Apogon seminigracaudus 
NBDL-HR5S2AYFM4GVVN.v1.mt	Eviota albolineata 
NBDL-HHG28F42KBAN2P.v1.mt	Scomberomorus queenslandicus 
NBDL-HK4A8AFRHAHG08.v1.mt	Sphyraena forsteri 
NBDL-HR5S2B42Q2KATR.v1.mt	Lethrinus xanthochilus 
NBDL-HK4AMR07J9082G.v1.mt	Naso unicornis 
NBDL-HR5S2AY8J4GGV1.v1.mt	Foa yamba 
NBDL-HR5S2B74P2ZM15.v1.mt	Chaetodon rainfordi 
NBDL-HR5S2AXPK4NBQ4.v1.mt	Naso vlamingii 
NBDL-HK3SZKV5KDS0RV.v1.mt	Paristiopterus labiosus 
NBDL-HR5S2AYVM4GEY5.v1.mt	Microcanthus joyceae 
NBDL-HR5S2B35G35YBB.v1.mt	Chaetodon trifasciatus 
NBDL-HR5S2B1ZN37GPP.v1.mt	Nectamia luxuria 
NBDL-HR5S2B18K37BS2.v1.mt	Acanthurus olivaceus 
NBDL-HR5SFP1VJM9YQ3.v1.mt	Parma microlepis 
NBDL-HK3QFJ3HJ4BJE4.v1.mt	Pterycombus petersii 
NBDL-HK3T5NT6NR0W4K.v1.mt	Monodactylus argenteus 
NBDL-HK4B09G0GDSX33.v1.mt	Acanthurus mata 
NBDL-HK48NMHYKSCGGY.v1.mt	Chromis sahulensis 
NBDL-HK3SJ4DRGNRTMD.v1.mt	Remora brachyptera 
NBDL-HHG28F4WQB9F5Y.v1.mt	Priacanthus tayenus 
NBDL-HK3T5NS3GR4AMA.v1.mt	Allothunnus fallai 
NBDL-HK4AMQY2MCQ0DF.v1.mt	Brama pauciradiata 
NBDL-HR5S2AVXG4RYRZ.v1.mt	Forcipiger flavissimus 
NBDL-HK4A8AF4HAHQVR.v1.mt	Parapercis nebulosa 
NBDL-HK3QQM1JH1J5PN.v1.mt	Lethrinus genivittatus 
NBDL-HR5S2B0GK2SJ22.v1.mt	Premnas biaculeatus 
NBDL-HK3T5NRRJR6GCY.v1.mt	Ruvettus pretiosus 
NBDL-HK48NMJNGSBW9Q.v1.mt	Jaydia argyrogaster 
NBDL-HK3SPRQNNH3NXZ.v1.mt	Diagramma pictum 
NBDL-HR5SFP6ZKKVX54.v1.mt	Helcogramma striata 
NBDL-HR5S2AZSG4KRFX.v1.mt	Photopectoralis bindus 
NBDL-HK3QQM1BK1NYXS.v1.mt	Lethrinus olivaceus 
NBDL-HR5S2AZAP4J029.v1.mt	Gerres erythrourus 
NBDL-HR5SFNXGGTRTB1.v1.mt	Prionurus microlepidotus 
NBDL-HR5SFP4KJM41ZH.v1.mt	Pomacentrus adelus 
NBDL-HR5SFP44MM5RB5.v1.mt	Neoglyphidodon melas 
NBDL-HR5S2AZBM4J2C5.v1.mt	Monotaxis heterodon 
NBDL-HR5S2B2YP35C67.v1.mt	Crossosalarias macrospilus 
NBDL-HR5S2AVFM4STD7.v1.mt	Parapercis australis 
NBDL-HR5SFP0SPMB84V.v1.mt	Leiopotherapon unicolor 
NBDL-HK4A8ADRMAYKSX.v1.mt	Neopomacentrus cyanomos 
NBDL-HR5S2B3GJ34X9F.v1.mt	Chromis ternatensis 
NBDL-HK3QV5NTN4MRZW.v1.mt	Aplodactylus arctidens 
NBDL-HK3QQM1DQ1NMF1.v1.mt	Lethrinus rubrioperculatus 
NBDL-HHG28F4TKB91QP.v1.mt	Echeneis naucrates 
NBDL-HK3SJ4DTMNRXGN.v1.mt	Remora remora 
NBDL-HK4AMQYRGCMGTQ.v1.mt	Ichthyscopus insperatus 
NBDL-HR5S2B39G34B4V.v1.mt	Ecsenius stictus 
NBDL-HR5SFNXTMTRAK9.v1.mt	Chaetodon vagabundus 
NBDL-HR5S2AW6K4QZ54.v1.mt	Parapercis ramsayi 
NBDL-HR5S2B5EQ2HPQ8.v1.mt	Pempheris compressa 
NBDL-HR5SFP7MHKSYMG.v1.mt	Dascyllus reticulatus 
NBDL-HK3QV5P7P4K7KX.v1.mt	Nemadactylus macropterus 
NBDL-HR5S2B0RK2SZF2.v1.mt	Acanthurus lineatus 
NBDL-HR5S2B55H2H79C.v1.mt	Heteroclinus roseus 
NBDL-HR5S2B1SH37KDY.v1.mt	Ptereleotris evides 
NBDL-HR5SFP4EGM483X.v1.mt	Cirripectes castaneus 
NBDL-HHG28F21JBDTZ5.v1.mt	Apogonichthyoides umbratilis 
NBDL-HK3SJ4DYMNRQS5.v1.mt	Emmelichthys nitidus 
NBDL-HR5S2B2BM321Q3.v1.mt	Chromis weberi 
NBDL-HK4B09J2NDWX5Y.v1.mt	Jaydia poeciloptera 
NBDL-HK3QQM17K1N4Q9.v1.mt	Lethrinus miniatus 
NBDL-HHG28F4NHB9M4J.v1.mt	Sillago ingenuua 
NBDL-HK3T5NSNMR779J.v1.mt	Thunnus tonggol 
NBDL-HK3T1ZWNHNERAR.v1.mt	Dinolestes lewini 
NBDL-HK3T5NSEPR4R3P.v1.mt	Sarda australis 
NBDL-HR5SFNXFJTSBJN.v1.mt	Naso annulatus 
NBDL-HR5S2B6JJ2X3ED.v1.mt	Pomacentrus brachialis 
NBDL-HR5S2AZMJ4K91H.v1.mt	Pristiapogon exostigma 
NBDL-HR5S2AX7N4NGF8.v1.mt	Chaetodon lunulatus 
NBDL-HR5S2B5VN2HA5M.v1.mt	Nectamia savayensis 
NBDL-HK3T5NRJPR60M6.v1.mt	Rexea prometheoides 
NBDL-HR5S2B52Q2HWER.v1.mt	Lepidoblennius haplodactylus 
NBDL-HHG28F0EQBGXVW.v1.mt	Neoscombrops pacificus 
NBDL-HK3QQM1EH1NSM5.v1.mt	Lethrinus variegatus 
NBDL-HK3S2V8EJ8V8TG.v1.mt	Dendrochirus brachypterus 
NBDL-HK4A8AD8MAYCQX.v1.mt	Chaetodontoplus duboulayi 
NBDL-HK3T1ZXNHNFBYR.v1.mt	Synagrops japonicus 
NBDL-HK48NMJ2JS8TFB.v1.mt	Ostorhinchus septemstriatus 
NBDL-HR5S2AZEP4J7NS.v1.mt	Acanthurus nigricauda 
NBDL-HK3SJ4ECNNXB28.v1.mt	Argyrops bleekeri 
NBDL-HK3T5NS8JR4WYY.v1.mt	Katsuwonus pelamis 
NBDL-HK3SMQDDQSDBJ2.v1.mt	Pterocaesio chrysozona 
NBDL-HR5SFP4XPM4HP9.v1.mt	Cirripectes filamentosus 
NBDL-HR5S2AZ0J4JAG1.v1.mt	Chaetodon lunula 
NBDL-HR5S2B5YQ2HFD8.v1.mt	Neoglyphidodon nigroris 
NBDL-HK3T5NRQGR6RGT.v1.mt	Thyrsites atun 
NBDL-HK3SMQDAHSD91P.v1.mt	Dipterygonotus balteatus 
NBDL-HK3T5NSFGR4QHT.v1.mt	Scomber australasicus 
NBDL-HR5S2B2KM32MA3.v1.mt	Chaetodon kleinii 
NBDL-HK4B09FXKBN8HM.v1.mt	Naso fageni 
NBDL-HK3T5NS7GR432T.v1.mt	Euthynnus affinis 
NBDL-HR5S2AW5H4Q1QG.v1.mt	Plectorhinchus albovittatus 
NBDL-HR5S2B6MP2X0K5.v1.mt	Pomacentrus lepidogenys 
NBDL-HK3SMQF2GSJRNK.v1.mt	Pristigenys niphonia 
NBDL-HR5SFP6BKKRG9M.v1.mt	Glyptoparus delicatulus 
NBDL-HR5S2AZQM4KEEN.v1.mt	Aspasmogaster costata 
NBDL-HR5SFP42GM5V6D.v1.mt	Pomacentrus vaiuli 
NBDL-HK3QFJ3MM4AAAR.v1.mt	Taractichthys longipinnis 
NBDL-HK3T1ZXWQNF0ZM.v1.mt	Malakichthys elegans 
NBDL-HK3S2V7BQ9R4VQ.v1.mt	Dendrochirus zebra 
NBDL-HK3SZKVAHE6M97.v1.mt	Pentaceros decacanthus 
NBDL-HR5S2B0BN36XJ6.v1.mt	Naso brevirostris 
NBDL-HK4AMQZCGC9A27.v1.mt	Chaetodontoplus personifer 
NBDL-HK3SMQE6GSMZE3.v1.mt	Sillaginodes punctata 
NBDL-HR5S2B6NG2XY19.v1.mt	Gerres subfasciatus 
NBDL-HR5S2B66J2W4YX.v1.mt	Parioglossus marginalis 
NBDL-HK3QV5P2G4KCRH.v1.mt	Cheilodactylus spectabilis 
NBDL-HK3SZKWGPD9F1G.v1.mt	Polydactylus multiradiatus 
NBDL-HK3T5NR8JR69AY.v1.mt	Lepidocybium flavobrunneum 
NBDL-HK4B09J4HDWTEP.v1.mt	Platax teira 
NBDL-HR5S2B4QN2GBM4.v1.mt	Ostorhinchus cookii 
NBDL-HK3T1ZXZNNF180.v1.mt	Ostracoberyx paxtoni 
NBDL-HR5S2B14K37RTJ.v1.mt	Atrosalarias fuscus 
NBDL-HK3SMQG3KSHZ5M.v1.mt	Glaucosoma magnificum 
NBDL-HHG28F3EGBJ3R1.v1.mt	Platax pinnatus 
NBDL-HK3T5NSCJR4N7E.v1.mt	Scomberomorus commerson 
NBDL-HHG28F58QB4SRE.v1.mt	Equulites elongatus 
NBDL-HK3S2V81M8VK5M.v1.mt	Pterois russelii 
NBDL-HK3SMQDYHSA9H6.v1.mt	Arripis georgianus 
NBDL-HR5S2AVDG4SQPZ.v1.mt	Gobiomorphus coxii 
NBDL-HK48NMHVNSF8CJ.v1.mt	Sphyraena jello 
NBDL-HR5S2AWQN4MQH8.v1.mt	Pomacentrus nagasakiensis 
NBDL-HR5S2AWEK4QCP4.v1.mt	Gobiomorphus australis 
NBDL-HK3T5NRVGR6JSA.v1.mt	Paradiplospinus gracilis 
NBDL-HK3T5NSWJR7W9E.v1.mt	Protonibea diacanthus 
NBDL-HR5S2AYYP4HJ7S.v1.mt	Plectorhinchus chrysotaenia 
NBDL-HR5S2B2GJ32GXF.v1.mt	Meiacanthus atrodorsalis 
NBDL-HR5S2B64P2W7N5.v1.mt	Siganus argenteus 
NBDL-HR5S2B4KN2G42M.v1.mt	Istiblennius edentulus 
NBDL-HR5S2B2WJ359BZ.v1.mt	Blenniella paula 
NBDL-HK3T5NREPR66FP.v1.mt	Rexea solandri 
NBDL-HR5S2B49H2K2PW.v1.mt	Plectorhinchus lessonii 
NBDL-HR5SFP14GM9KMZ.v1.mt	Norfolkia thomasi 
NBDL-HK4B09J5KDWSWT.v1.mt	Platax batavianus 
NBDL-HR5S2AXYK4JQ04.v1.mt	Repomucenus calcaratus 
NBDL-HR5S2B23M32D03.v1.mt	Ophiocara porocephala 
NBDL-HR5S2AYHG4HQCX.v1.mt	Scorpis violacea 
NBDL-HK3T1ZX5HNC4MR.v1.mt	Epigonus denticulatus 
NBDL-HK3QV5NZQ4MW4G.v1.mt	Cheilodactylus fuscus 
NBDL-HK3SMQEBJSMQA7.v1.mt	Sillago bassensis 
NBDL-HR5S2AYWJ4GF8H.v1.mt	Abudefduf sexfasciatus 
NBDL-HK4B09J1KDWZPA.v1.mt	Opistognathus latitabundus 
NBDL-HK3SZKVRNDSRMZ.v1.mt	Parequula elongata 
NBDL-HR5S2B30J35P7F.v1.mt	Mecaenichthys immaculatus 
NBDL-HK3SZKVMNDR5GF.v1.mt	Gerres oyena 
NBDL-HK3T5NSKGR4HYA.v1.mt	Scomberomorus semifasciatus 
NBDL-HK3T5NS6PR45CP.v1.mt	Grammatorcynus bicarinatus 
NBDL-HR5S2AYBM4GM05.v1.mt	Ostorhinchus limenus 
NBDL-HK3QV5PDJ4GQV5.v1.mt	Nemadactylus valenciennesi 
NBDL-HK3T1ZX3NNCDAG.v1.mt	Epigonus lenimen 
NBDL-HR5S2AVCP4SR3B.v1.mt	Girella elevata 
NBDL-HK3SMQF8MSN8CB.v1.mt	Priacanthus sagittarius 
NBDL-HR5SFNXCGTS65H.v1.mt	Abudefduf bengalensis 
NBDL-HR5S2AZTP4KTR9.v1.mt	Acanthurus nigrofuscus 
NBDL-HK3QQM1VK1JQVS.v1.mt	Lethrinus punctulatus 
NBDL-HK4AMQXGHC9JVA.v1.mt	Aurigequula longispina 
NBDL-HK3SMQG5QSH9TC.v1.mt	Glaucosoma scapulare 
NBDL-HK3T5NSHMR7D32.v1.mt	Scomberomorus munroi 
NBDL-HK4AMQZMGCQG57.v1.mt	Sphyraena putnamae 
NBDL-HK3SZKV1KDS6JB.v1.mt	Histiopterus typus 
NBDL-HR5S2B2HG32HFV.v1.mt	Foetorepus calauropomus 
NBDL-HK3T5NRMJR6P6E.v1.mt	Scombrolabrax heterolepis 
NBDL-HK3T1ZX8QNCZF4.v1.mt	Psammoperca waigiensis 
NBDL-HR5SFNY8NTYMAW.v1.mt	Pomacentrus pavo 
NBDL-HR5S2B6DG2WSY9.v1.mt	Nomeus gronovii 
NBDL-HR5SFP0VJMBB33.v1.mt	Abudefduf sordidus 
NBDL-HR5S2B2AP32ZAQ.v1.mt	Chaetodon pelewensis 
NBDL-HK3QQM13K1NAES.v1.mt	Lethrinus laticaudis 
NBDL-HK3T1ZXAKNC2AC.v1.mt	Macquaria novemaculeata 
NBDL-HR5S2B69G2WZHS.v1.mt	Plectorhinchus lineatus 
NBDL-HK3T892GGM8HG2.v1.mt	Terapon theraps 
NBDL-HK3T1ZWYKNEG6W.v1.mt	Rosenblattia robusta 
NBDL-HK4A8AF7KAHV0W.v1.mt	Siganus fuscescens 
NBDL-HR5S2B45H2GNNC.v1.mt	Omobranchus anolius 
NBDL-HK4AMQXZKC9P0E.v1.mt	Pseudamia gelatinosa 
NBDL-HK3SMQFYGSJYF3.v1.mt	Glaucosoma buergeri 
NBDL-HHG28F4CQBAGFY.v1.mt	Heniochus diphreutes 
NBDL-HK3QV5P1J4GG1N.v1.mt	Cheilodactylus gibbosus 
NBDL-HK3SMQEJGSNZZK.v1.mt	Sillago burrus 
NBDL-HK48NMHXHSCJXA.v1.mt	Ostorhinchus cavitensis 
NBDL-HR5S2AXJK4N5XM.v1.mt	Plesiops verecundus 
NBDL-HK3SZKVHKDRDMB.v1.mt	Pentaceropsis recurvirostris 
NBDL-HK3SZKVPHDR8CQ.v1.mt	Parequula melbournensis 
NBDL-HK3T1ZX9HNCYX8.v1.mt	Macquaria colonorum 
NBDL-HR5S2AWYK4M5C4.v1.mt	Cheilodipterus macrodon 
NBDL-HK3T5NSSMR71P2.v1.mt	Atractoscion atelodus 
NBDL-HK3T1ZX0QNCCR4.v1.mt	Epigonus telescopus 
NBDL-HK3T5NRBGR6BQA.v1.mt	Neoepinnula orientalis 
NBDL-HR5SFP4AGM4FND.v1.mt	Abudefduf whitleyi 
NBDL-HR5S2B19H37CBY.v1.mt	Plectorhinchus unicolor 
NBDL-HK3R0HKEK7H7FN.v1.mt	Lophodiodon calori 
NBDL-HK3QV5MTN4P5BW.v1.mt	Upeneus filifer 
NBDL-HK3SJ4D8GNSKJD.v1.mt	Dactyloptena papilio 
NBDL-HK3RC4D1GA33HX.v1.mt	Platycephalus laevigatus 
NBDL-HK3QY5QWQ9TMXK.v1.mt	Tetrosomus reipublicae 
NBDL-HK3R0HM6G7RJNJ.v1.mt	Gymnothorax undulatus 
NBDL-HK3R0HM7P7RK6E.v1.mt	Avocettina infans 
NBDL-HK3SJ4DBPNSNWS.v1.mt	Dactyloptena peterseni 
NBDL-HK3RC4D3MA36C5.v1.mt	Platycephalus marmoratus 
NBDL-HK3QV5MNK4PTB8.v1.mt	Upeneus guttatus 
NBDL-HK3RZTR2P4C7KA.v1.mt	Helicolenus barathri 
NBDL-HK3QY5Q4Q9T0EK.v1.mt	Anoplocapros lenticularis 
NBDL-HK3RC4D6PA3BNS.v1.mt	Platycephalus orbitalis 
NBDL-HK4A8ADAGAYFJ5.v1.mt	Dactylopus dactylopus 
NBDL-HK3QQM2QM1QZKC.v1.mt	Upeneus luzonius 
NBDL-HHG28F5DHB4W1J.v1.mt	Helicolenus percoides 
NBDL-HHG28F0HHBHYR0.v1.mt	Gymnothorax intesi 
NBDL-HK3R0HM9J7RGB6.v1.mt	Labichthys yanoi 
NBDL-HK3S2V7EN9RCZK.v1.mt	Neocentropogon aeglefinus 
NBDL-HK3RX9CPGZNQFQ.v1.mt	Lepidotrigla mulhalli 
NBDL-HK3SJ4D5JNRZX1.v1.mt	Dactyloptena orientalis 
NBDL-HK3S2V76N9RZJK.v1.mt	Scorpaena sumptuosa 
NBDL-HK3RZTQJN4Y351.v1.mt	Centriscus cristatus 
NBDL-HK3QY5QRQ9XDA3.v1.mt	Lactoria diaphana 
NBDL-HK3RZTRJP4FENA.v1.mt	Neosebastes bougainvillii 
NBDL-HK3RX9CEGZMH4Q.v1.mt	Lepidotrigla umbrosa 
NBDL-HK4B09HZPE65MZ.v1.mt	Callionymus afilum 
NBDL-HK3R5BRBGX5JV9.v1.mt	Oxyconger leptognathus 
NBDL-HK3RC4CKMAEJY5.v1.mt	Platycephalus aurimaculatus 
NBDL-HK3RX9D0MZPFRZ.v1.mt	Lepidotrigla vanessa 
NBDL-HK3S2V73Q9RQEQ.v1.mt	Paracentropogon longispinis 
NBDL-HK3RC4CDGA188D.v1.mt	Platycephalus australis 
NBDL-HK3RZTQVK4ZH0X.v1.mt	Liocranium praepositum 
NBDL-HR5S2AXAK4NRGM.v1.mt	Paraluteres prionurus 
NBDL-HK3RC4CGJA1DH1.v1.mt	Platycephalus bassensis 
NBDL-HK3S9B49M39EEZ.v1.mt	Sebastapistes tinkhami 
NBDL-HR5S2B5WK2YJ9G.v1.mt	Conger cinereus 
NBDL-HK3RC4CXGAE16D.v1.mt	Platycephalus fuscus 
NBDL-HK3R5BQAQXT53P.v1.mt	Synaphobranchus oregoni 
NBDL-HHG28F3ZPBKBMD.v1.mt	Gymnothorax prionodon 
NBDL-HK3SJ4BXKP3CQ6.v1.mt	Phyllopteryx taeniolatus 
NBDL-HK3R0HJYK7WKSN.v1.mt	Cyclichthys orbicularis 
NBDL-HK3RC4CYPAE3GS.v1.mt	Platycephalus grandispinis 
NBDL-HK3QY5QTK9XAFV.v1.mt	Tetrosomus gibbosus 
NBDL-HK3R0HM2G7RRF2.v1.mt	Gymnothorax ruppellii 
NBDL-HK3RC4EQNA7WG8.v1.mt	Platycephalus angustus 
NBDL-HK3R0HK1H7H9R1.v1.mt	Cyclichthys spilostylus 
NBDL-HHG28F45HBAXEJ.v1.mt	Minous roseus 
NBDL-HK3QY5QEK9TAZB.v1.mt	Lactoria fornasini 
NBDL-HK3S2V8AJ8V130.v1.mt	Centropogon australis 
NBDL-HK3RC4E5HA4RAG.v1.mt	Thysanophrys chiltonae 
NBDL-HK3R0HK6K7YMRN.v1.mt	Diodon holocanthus 
NBDL-HK3QV5MEN4Q5VC.v1.mt	Upeneus sulphureus 
NBDL-HK3SJ4BYHP37E2.v1.mt	Solegnathus spinosissimus 
NBDL-HK3QV5M4H4QNK4.v1.mt	Parupeneus chrysopleuron 
NBDL-HK3QY5Q6K9TXJB.v1.mt	Aracana aurita 
NBDL-HK3R0HMXJ7R3FP.v1.mt	Ariosoma scheelei 
NBDL-HR5S2B4JQ2G3GR.v1.mt	Diodon hystrix 
NBDL-HK3QY5NGG9KHA6.v1.mt	Meuschenia freycineti 
NBDL-HK3QV5MZQ4PAGG.v1.mt	Upeneus sundaicus 
NBDL-HK3QY5Q9H9T5QQ.v1.mt	Caprichthys gymnura 
NBDL-HK3QY5QQN9X2BZ.v1.mt	Ostracion rhinorhynchus 
NBDL-HK3RX9C5JZMW7V.v1.mt	Chelidonichthys kumu 
NBDL-HK3QV5N2N4M48W.v1.mt	Upeneus tragula 
NBDL-HK4A8AE0HAKBS8.v1.mt	Arothron hispidus 
NBDL-HK3R0HK9H7HWF1.v1.mt	Diodon nicthemerus 
NBDL-HK4B09GJMDR1EV.v1.mt	Torquigener pallimaculatus 
NBDL-HHG28F5NHBA68J.v1.mt	Meuschenia scaber 
NBDL-HK48NMJCPSBA73.v1.mt	Canthigaster cyanospilota 
NBDL-HK3RX9DEGZPZGQ.v1.mt	Satyrichthys rieffeli 
NBDL-HK3RX9D2GZQJQ7.v1.mt	Lepidotrigla spiloptera 
NBDL-HR5S2B75G2ZKQ9.v1.mt	Mola tecta 
NBDL-HK3QQM2SG1P9HM.v1.mt	Upeneichthys stotti 
NBDL-HHG28F08KBQ2YM.v1.mt	Canthigaster flavoreticulata 
NBDL-HHG28F5GQBA33E.v1.mt	Scorpaena papillosa 
NBDL-HK3R0HJVN7ZBM9.v1.mt	Allomycterus pilatus 
NBDL-HK3RX9CTGZNHM7.v1.mt	Lepidotrigla spinosa 
NBDL-HK3QV5NJN4QBJW.v1.mt	Upeneus australiae 
NBDL-HK3QV5M2N4QJMW.v1.mt	Parupeneus barberinoides 
NBDL-HK3R5BQ0KXTFGE.v1.mt	Meadia abyssalis 
NBDL-HHG28F53NBB14A.v1.mt	Aluterus monoceros 
NBDL-HK3S9B48J3PGVB.v1.mt	Scorpaena regina 
NBDL-HHG28F2TGBDDWH.v1.mt	Dendrochirus zebra 
NBDL-HK3RC4D9GA3F2X.v1.mt	Platycephalus richardsoni 
NBDL-HK3RZTQBK4YRAX.v1.mt	Notopogon lilliei 
NBDL-HK3S2V7HK9VVMF.v1.mt	Scorpaena vesperalis 
NBDL-HK3R0HMSJ7R916.v1.mt	Poeciloconger kapalae 
NBDL-HK3QV5MBQ4QXQ0.v1.mt	Upeneus margarethae 
NBDL-HHG28F3CMBKY59.v1.mt	Cymbacephalus bosschei 
NBDL-HK3RC4DZMA1JEN.v1.mt	Suggrundus macracanthus 
NBDL-HHG28F0QNBHS58.v1.mt	Hippocampus subelongatus 
NBDL-HK3RC4CPPAEP7S.v1.mt	Platycephalus caeruleopunctatus 
NBDL-HK3SXDXNN35E73.v1.mt	Meuschenia scabra 
NBDL-HK3R7JQ1G1JT9N.v1.mt	Derichthys serpentinus 
NBDL-HK3RC4D2PA3429.v1.mt	Platycephalus speculator 
NBDL-HR5S2B3DG35JYB.v1.mt	Ostracion meleagris 
NBDL-HK3QV5MGH4PN3M.v1.mt	Upeneus moluccensis 
NBDL-HK3QY5NMG9JBGP.v1.mt	Meuschenia trachylepis 
NBDL-HK3R5BQVHXXBVT.v1.mt	Diastobranchus capensis 
NBDL-HK3RC4DBMA0KS5.v1.mt	Platycephalus westraliae 
NBDL-HK3QV5MXK4P7M8.v1.mt	Upeneus spottocaudalis 
NBDL-HK3S2V64H9SEAB.v1.mt	Neosebastes scorpaenoides 
NBDL-HK3QY5PAK9XHHV.v1.mt	Thamnaconus tessellatus 
NBDL-HHG28F0DHBGY9G.v1.mt	Antipodocottus elegans 
NBDL-HR5S2B0JQ2SPSA.v1.mt	Sufflamen chrysopterum 
NBDL-HK3QY5QGQ9X1S3.v1.mt	Ostracion cubicus 
NBDL-HK3QV5PWM4KWK9.v1.mt	Brachaluteres taylori 
NBDL-HK3S2V67QA6GM7.v1.mt	Neosebastes thetidis 
NBDL-HK3RC4DYPA1HWS.v1.mt	Thysanophrys celebica 
NBDL-HHG28F51HBB6V2.v1.mt	Sufflamen fraenatum 
NBDL-HK3R5BQZHXTHDA.v1.mt	Dysomma dolichosomatum 
NBDL-HK4AMQXPNC88AJ.v1.mt	Torquigener parcuspinus 
NBDL-HR5SFNW7JTVCDN.v1.mt	Canthigaster valentini 
NBDL-HK3RZTRNG4F6HE.v1.mt	Neosebastes incisipinnis 
NBDL-HK3QV5PRM4K2AS.v1.mt	Anacanthus barbatus 
NBDL-HK3QY5QKN9XWGF.v1.mt	Ostracion nasus 
NBDL-HK3QY5P4Q9WETK.v1.mt	Thamnaconus degeni 
NBDL-HK4B09HWGE6AXK.v1.mt	Callionymus belcheri 
NBDL-HK3QY5N0G9JRC6.v1.mt	Chaetodermis penicilligerus 
NBDL-HK3RZTRAP4DMWA.v1.mt	Minous trachycephalus 
NBDL-HR5S2AVNG4RHFZ.v1.mt	Scorpaenopsis insperatus 
NBDL-HK3RZTQCH4Y0ES.v1.mt	Macroramphosus scolopax 
NBDL-HK3QY5PDH9XSN7.v1.mt	Paramonacanthus filicauda 
NBDL-HHG28F5AKB4M5P.v1.mt	Lagocephalus suezensis 
NBDL-HK3RZTQGH4Y609.v1.mt	Notopogon xenosoma 
NBDL-HK3QV5PFP4GMWX.v1.mt	Acanthaluteres spilomelanurus 
NBDL-HK3QY5P3N9W3TF.v1.mt	Pseudalutarius nasicornis 
NBDL-HK3R0HKKN7Y5D9.v1.mt	Echidna polyzona 
NBDL-HHG28F5FNB4ZAT.v1.mt	Trachyscorpia eschmeyeri 
NBDL-HR5S2B4PQ2G9A8.v1.mt	Balistapus undulatus 
NBDL-HK3S2V5XM9T2JJ.v1.mt	Neosebastes johnsoni 
NBDL-HK3QV5M6N4QREC.v1.mt	Parupeneus heptacanthus 
NBDL-HK3RC4EMQA71SC.v1.mt	Cymbacephalus nematophthalmus 
NBDL-HK3R5BQ5NXVMS2.v1.mt	Synaphobranchus affinis 
NBDL-HHG28F2FPBCCYD.v1.mt	Histiobranchus australis 
NBDL-HK3RC4CRJAES21.v1.mt	Platycephalus conatus 
NBDL-HK3QY5P7N9W9DZ.v1.mt	Thamnaconus hypargyreus 
NBDL-HK4B09HVPE6ZXF.v1.mt	Callionymus grossi 
NBDL-HK3S2V6TN9SY23.v1.mt	Scorpaenopsis neglecta 
NBDL-HK3QY5PHH9ZDRQ.v1.mt	Paramonacanthus lowei 
NBDL-HK3S2V7ZQ9RHQ7.v1.mt	Maxillicosta lopholepis 
NBDL-HK3RX9CVPZNJ6K.v1.mt	Lepidotrigla argus 
NBDL-HK3S2V6QQ9SQY7.v1.mt	Ocosia zaspilota 
NBDL-HHG28F50QBB4DE.v1.mt	Abalistes stellatus 
NBDL-HK4A8AENQAJDVM.v1.mt	Pseudobalistes fuscus 
NBDL-HK3R5BPXNXWV22.v1.mt	Ilyophis blachei 
NBDL-HK3RC4CVMAEYB5.v1.mt	Platycephalus endrachtensis 
NBDL-HR5S2B0YQ2SWGT.v1.mt	Balistoides viridescens 
NBDL-HK3RC4DFMA0SGN.v1.mt	Elates ransonnettii 
NBDL-HHG28F5BNB4PKA.v1.mt	Tragulichthys jaculiferus 
NBDL-HK3QY5QAK9T35V.v1.mt	Capropygia unistriata 
NBDL-HK3QV5M3Q4QGA0.v1.mt	Parupeneus indicus 
NBDL-HK3S2V5YP9T7VP.v1.mt	Neosebastes longirostris 
NBDL-HK3RC4EGQA7T7W.v1.mt	Cymbacephalus parilis 
NBDL-HK3R5BQ8KXT27E.v1.mt	Synaphobranchus brevidorsalis 
NBDL-HK3RC4DSGA09RX.v1.mt	Ratabulus fulviguttatus 
NBDL-HK3S2V6JN9SJH3.v1.mt	Phenacoscorpius adenensis 
NBDL-HR5S2B51H2H1QW.v1.mt	Gymnothorax prasinus 
NBDL-HK3QY5NQP9J6BJ.v1.mt	Monacanthus chinensis 
NBDL-HK3QY5NEM9N2DE.v1.mt	Eubalichthys quadrispinis 
NBDL-HK3QV5PZP4KT6X.v1.mt	Cantherhines fronticinctus 
NBDL-HK3RZTQWH4ZS4S.v1.mt	Inimicus caledonicus 
NBDL-HHG28F52KBB0PP.v1.mt	Eubalichthys caeruleoguttatus 
NBDL-HK3R0HKVN7YR09.v1.mt	Gymnothorax moluccensis 
