Cheimerius	Sparidae	Eupercaria/misc	Teleostei
Allothunnus	Scombridae	Scombriformes	Teleostei
Bertella	Oneirodidae	Lophiiformes	Teleostei
Pelmatochromis	Cichlidae	Cichliformes	Teleostei
Cirrhitichthys	Cirrhitidae	Centrarchiformes	Teleostei
Cirrhoscyllium	Parascylliidae	Orectolobiformes	Elasmobranchii
Scorpaenopsis	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Richardsonichthys	Tetrarogidae	Perciformes/Scorpaenoidei	Teleostei
Sula	Sulidae	Pelecaniformes	Aves
Oidiphorus	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Pseudojuloides	Labridae	Eupercaria/misc	Teleostei
Cephalurus	Pentanchidae	Carcharhiniformes	Elasmobranchii
Histrio	Antennariidae	Lophiiformes	Teleostei
Dysalotus	Chiasmodontidae	Scombriformes	Teleostei
Notesthes	Tetrarogidae	Perciformes/Scorpaenoidei	Teleostei
Eugnathogobius	Gobiidae	Gobiiformes	Teleostei
Gastrocyathus	Gobiesocidae	Gobiesociformes	Teleostei
Parastromateus	Carangidae	Carangiformes	Teleostei
Neofundulus	Rivulidae	Cyprinodontiformes	Teleostei
Enchelyurus	Blenniidae	Blenniiformes	Teleostei
Laimosemion	Rivulidae	Cyprinodontiformes	Teleostei
Pholis	Pholidae	Perciformes/Zoarcoidei	Teleostei
Pholidichthys	Pholidichthyidae	Cichliformes	Teleostei
Hippoglossus	Pleuronectidae	Pleuronectiformes	Teleostei
Ophioscion	Sciaenidae	Eupercaria/misc	Teleostei
Hypostomus	Loricariidae	Siluriformes	Teleostei
Pollachius	Gadidae	Gadiformes	Teleostei
Triacanthus	Triacanthidae	Tetraodontiformes	Teleostei
Apeltes	Gasterosteidae	Perciformes/Gasterosteoidei	Teleostei
Brachygalaxias	Galaxiidae	Galaxiiformes	Teleostei
Diagramma	Haemulidae	Eupercaria/misc	Teleostei
Adelosebastes	Sebastidae	Perciformes/Scorpaenoidei	Teleostei
Tateurndina	Eleotridae	Gobiiformes	Teleostei
Atrobucca	Sciaenidae	Eupercaria/misc	Teleostei
Scleropages	Osteoglossidae	Osteoglossiformes	Teleostei
Callechelys	Ophichthidae	Anguilliformes	Teleostei
Synapturichthys	Soleidae	Pleuronectiformes	Teleostei
Aphanopus	Trichiuridae	Scombriformes	Teleostei
Natalichthys	Pseudochromidae	Ovalentaria/misc	Teleostei
Jaydia	Apogonidae	Kurtiformes	Teleostei
Grammatobothus	Bothidae	Pleuronectiformes	Teleostei
Neblinichthys	Loricariidae	Siluriformes	Teleostei
Marilyna	Tetraodontidae	Tetraodontiformes	Teleostei
Scomberomorus	Scombridae	Scombriformes	Teleostei
Pleuroscopus	Uranoscopidae	Perciformes/Uranoscopoidei	Teleostei
Aurigequula	Leiognathidae	Acanthuriformes	Teleostei
Anchoa	Engraulidae	Clupeiformes	Teleostei
Mendosoma	Latridae	Centrarchiformes	Teleostei
Ruvettus	Gempylidae	Scombriformes	Teleostei
Calotomus	Scaridae	Eupercaria/misc	Teleostei
Phyllophryne	Histiophrynidae	Lophiiformes	Teleostei
Hypomesus	Osmeridae	Osmeriformes	Teleostei
Halaelurus	Pentanchidae	Carcharhiniformes	Elasmobranchii
Lythrypnus	Gobiidae	Gobiiformes	Teleostei
Leiocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Hemigaleus	Hemigaleidae	Carcharhiniformes	Elasmobranchii
Repomucenus	Callionymidae	Callionymiformes	Teleostei
Amphiarius	Ariidae	Siluriformes	Teleostei
Aulichthys	Hypoptychidae	Perciformes/Gasterosteoidei	Teleostei
Macrosmia	Macrouridae	Gadiformes	Teleostei
Etia	Cichlidae	Cichliformes	Teleostei
Mesopristes	Terapontidae	Centrarchiformes	Teleostei
Parma	Pomacentridae	Ovalentaria/misc	Teleostei
Pseudapocryptes	Oxudercidae	Gobiiformes	Teleostei
Thalassoma	Labridae	Eupercaria/misc	Teleostei
Coradion	Chaetodontidae	Acanthuriformes	Teleostei
Pellona	Pristigasteridae	Clupeiformes	Teleostei
Halobatrachus	Batrachoididae	Batrachoidiformes	Teleostei
Pagetopsis	Channichthyidae	Perciformes/Notothenioidei	Teleostei
Ilyophis	Synaphobranchidae	Anguilliformes	Teleostei
Neolamprologus	Cichlidae	Cichliformes	Teleostei
Taeniurops	Dasyatidae	Myliobatiformes	Elasmobranchii
Tetragonurus	Tetragonuridae	Scombriformes	Teleostei
Ereunias	Rhamphocottidae	Perciformes/Cottoidei	Teleostei
Leucophaeus	Laridae	Charadriiformes	Aves
Pseudobalistes	Balistidae	Tetraodontiformes	Teleostei
Anablepsoides	Rivulidae	Cyprinodontiformes	Teleostei
Seriphus	Sciaenidae	Eupercaria/misc	Teleostei
Nemanthias	Anthiadidae	Perciformes/Serranoidei	Teleostei
Diploprion	Liopropomatidae	Perciformes/Serranoidei	Teleostei
Deltentosteus	Gobiidae	Gobiiformes	Teleostei
Aechmophorus	Podicipedidae	Podicipediformes	Aves
Megalonibea	Sciaenidae	Eupercaria/misc	Teleostei
Centrophryne	Centrophrynidae	Lophiiformes	Teleostei
Planiloricaria	Loricariidae	Siluriformes	Teleostei
Onychoprion	Laridae	Charadriiformes	Aves
Hollardia	Triacanthodidae	Tetraodontiformes	Teleostei
Oxylapia	Cichlidae	Cichliformes	Teleostei
Stigmatogobius	Gobiidae	Gobiiformes	Teleostei
Crossoloricaria	Loricariidae	Siluriformes	Teleostei
Cygnus	Anatidae	Anseriformes	Aves
Berardius	Ziphiidae	Cetartiodactyla	Mammalia
Coregonus	Salmonidae	Salmoniformes	Teleostei
Paralonchurus	Sciaenidae	Eupercaria/misc	Teleostei
Tarletonbeania	Myctophidae	Myctophiformes	Teleostei
Phytichthys	Stichaeidae	Perciformes/Zoarcoidei	Teleostei
Guttigadus	Moridae	Gadiformes	Teleostei
Taeniacara	Cichlidae	Cichliformes	Teleostei
Haplophryne	Linophrynidae	Lophiiformes	Teleostei
Asymbolus	Pentanchidae	Carcharhiniformes	Elasmobranchii
Holanthias	Anthiadidae	Perciformes/Serranoidei	Teleostei
Pegusa	Soleidae	Pleuronectiformes	Teleostei
Ehirava	Ehiravidae	Clupeiformes	Teleostei
Nemateleotris	Microdesmidae	Gobiiformes	Teleostei
Jordanella	Cyprinodontidae	Cyprinodontiformes	Teleostei
Novaculichthys	Labridae	Eupercaria/misc	Teleostei
Rhinomugil	Mugilidae	Mugiliformes	Teleostei
Coralliozetus	Chaenopsidae	Blenniiformes	Teleostei
Nesogobius	Gobiidae	Gobiiformes	Teleostei
Promethichthys	Gempylidae	Scombriformes	Teleostei
Scobinichthys	Monacanthidae	Tetraodontiformes	Teleostei
Aristostomias	Stomiidae	Stomiiformes	Teleostei
Trachidermus	Cottidae	Perciformes/Cottoidei	Teleostei
Searsia	Platytroctidae	Alepocephaliformes	Teleostei
Paramonacanthus	Monacanthidae	Tetraodontiformes	Teleostei
Stichaeus	Stichaeidae	Perciformes/Zoarcoidei	Teleostei
Odontopyxis	Agonidae	Perciformes/Cottoidei	Teleostei
Phocoenoides	Phocoenidae	Cetartiodactyla	Mammalia
Parapriacanthus	Pempheridae	Acropomatiformes	Teleostei
Nycticorax	Ardeidae	Ciconiiformes	Aves
Lepidoblepharon	Citharidae	Pleuronectiformes	Teleostei
Prognathodes	Chaetodontidae	Acanthuriformes	Teleostei
Gymnocrotaphus	Sparidae	Eupercaria/misc	Teleostei
Mugil	Mugilidae	Mugiliformes	Teleostei
Spinachia	Gasterosteidae	Perciformes/Gasterosteoidei	Teleostei
Bairdiella	Sciaenidae	Eupercaria/misc	Teleostei
Paracirrhites	Cirrhitidae	Centrarchiformes	Teleostei
Apistogrammoides	Cichlidae	Cichliformes	Teleostei
Mazarunia	Cichlidae	Cichliformes	Teleostei
Parananochromis	Cichlidae	Cichliformes	Teleostei
Circaetus	Accipitridae	Falconiformes	Aves
Anous	Laridae	Charadriiformes	Aves
Lampanyctus	Myctophidae	Myctophiformes	Teleostei
Atelomycterus	Atelomycteridae	Carcharhiniformes	Elasmobranchii
Parachromis	Cichlidae	Cichliformes	Teleostei
Ancistrogobius	Gobiidae	Gobiiformes	Teleostei
Cynoponticus	Muraenesocidae	Anguilliformes	Teleostei
Chetia	Cichlidae	Cichliformes	Teleostei
Pseudocyttus	Oreosomatidae	Zeiformes	Teleostei
Cynomacrurus	Macrouridae	Gadiformes	Teleostei
Astrocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Hyperoglyphe	Centrolophidae	Scombriformes	Teleostei
Dasyscopelus	Myctophidae	Myctophiformes	Teleostei
Patagonotothen	Nototheniidae	Perciformes/Notothenioidei	Teleostei
Antennablennius	Blenniidae	Blenniiformes	Teleostei
Virididentex	Sparidae	Eupercaria/misc	Teleostei
Chaenocephalus	Channichthyidae	Perciformes/Notothenioidei	Teleostei
Nannacara	Cichlidae	Cichliformes	Teleostei
Leucos	Leuciscidae	Cypriniformes	Teleostei
Syngnathus	Syngnathidae	Syngnathiformes	Teleostei
Capros	Caproidae	Acanthuriformes	Teleostei
Gudusia	Dorosomatidae	Clupeiformes	Teleostei
Semicossyphus	Labridae	Eupercaria/misc	Teleostei
Hysterocarpus	Embiotocidae	Ovalentaria/misc	Teleostei
Peckoltia	Loricariidae	Siluriformes	Teleostei
Sanopus	Batrachoididae	Batrachoidiformes	Teleostei
Leptocharias	Leptochariidae	Carcharhiniformes	Elasmobranchii
Iago	Triakidae	Carcharhiniformes	Elasmobranchii
Pluvianellus	Pluvianellidae	Charadriiformes	Aves
Rutilus	Leuciscidae	Cypriniformes	Teleostei
Chelon	Mugilidae	Mugiliformes	Teleostei
Myxodes	Clinidae	Blenniiformes	Teleostei
Jenkinsia	Spratelloididae	Clupeiformes	Teleostei
Rhincodon	Rhincodontidae	Orectolobiformes	Elasmobranchii
Acanthocepola	Cepolidae	Eupercaria/misc	Teleostei
Bathylaco	Alepocephalidae	Alepocephaliformes	Teleostei
Psephurus	Polyodontidae	Acipenseriformes	Chondrostei
Shuja	Cichlidae	Cichliformes	Teleostei
Spathodus	Cichlidae	Cichliformes	Teleostei
Ipnops	Ipnopidae	Aulopiformes	Teleostei
Hemirhamphodon	Zenarchopteridae	Beloniformes	Teleostei
Lophiomus	Lophiidae	Lophiiformes	Teleostei
Chilotilapia	Cichlidae	Cichliformes	Teleostei
Triglops	Cottidae	Perciformes/Cottoidei	Teleostei
Arapaima	Arapaimidae	Osteoglossiformes	Teleostei
Delminichthys	Leuciscidae	Cypriniformes	Teleostei
Brevitrygon	Dasyatidae	Myliobatiformes	Elasmobranchii
Akko	Gobiidae	Gobiiformes	Teleostei
Neocaristius	Caristiidae	Scombriformes	Teleostei
Benitochromis	Cichlidae	Cichliformes	Teleostei
Selene	Carangidae	Carangiformes	Teleostei
Arctogadus	Gadidae	Gadiformes	Teleostei
Carcharhinus	Carcharhinidae	Carcharhiniformes	Elasmobranchii
Oreosoma	Oreosomatidae	Zeiformes	Teleostei
Monachus	Phocidae	Carnivora	Mammalia
Springeratus	Clinidae	Blenniiformes	Teleostei
Lepidocybium	Gempylidae	Scombriformes	Teleostei
Cirripectes	Blenniidae	Blenniiformes	Teleostei
Lucayablennius	Chaenopsidae	Blenniiformes	Teleostei
Phoebetria	Diomedeidae	Procellariiformes	Aves
Stylephorus	Stylephoridae	Stylephoriformes	Teleostei
Icelinus	Cottidae	Perciformes/Cottoidei	Teleostei
Enchelyopus	Gaidropsaridae	Gadiformes	Teleostei
Polydactylus	Polynemidae	Carangaria/misc	Teleostei
Sousa	Delphinidae	Cetartiodactyla	Mammalia
Danacetichthys	Cetomimidae	Beryciformes	Teleostei
Clupeoides	Ehiravidae	Clupeiformes	Teleostei
Notograptus	Plesiopidae	Ovalentaria/misc	Teleostei
Polypera	Liparidae	Perciformes/Cottoidei	Teleostei
Sebastolobus	Sebastidae	Perciformes/Scorpaenoidei	Teleostei
Sauvagella	Ehiravidae	Clupeiformes	Teleostei
Aspistor	Ariidae	Siluriformes	Teleostei
Pisodonophis	Ophichthidae	Anguilliformes	Teleostei
Arothron	Tetraodontidae	Tetraodontiformes	Teleostei
Rhynchorhamphus	Hemiramphidae	Beloniformes	Teleostei
Clinostomus	Leuciscidae	Cypriniformes	Teleostei
Malthopsis	Ogcocephalidae	Lophiiformes	Teleostei
Calonectris	Procellariidae	Procellariiformes	Aves
Bothrocara	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Anoplopoma	Anoplopomatidae	Perciformes/Cottoidei	Teleostei
Lophonectes	Bothidae	Pleuronectiformes	Teleostei
Acanthochromis	Pomacentridae	Ovalentaria/misc	Teleostei
Cynopoecilus	Rivulidae	Cyprinodontiformes	Teleostei
Pseudogramma	Grammistidae	Perciformes/Serranoidei	Teleostei
Dugong	Dugongidae	Sirenia	Mammalia
Isacia	Haemulidae	Eupercaria/misc	Teleostei
Comephorus	Cottidae	Perciformes/Cottoidei	Teleostei
Moringua	Moringuidae	Anguilliformes	Teleostei
Eubalaena	Balaenidae	Cetartiodactyla	Mammalia
Cercamia	Apogonidae	Kurtiformes	Teleostei
Zapteryx	Trygonorrhinidae	Rhinopristiformes	Elasmobranchii
Potamotrygon	Potamotrygonidae	Myliobatiformes	Elasmobranchii
Myxus	Mugilidae	Mugiliformes	Teleostei
Oreoleuciscus	Leuciscidae	Cypriniformes	Teleostei
Buglossidium	Soleidae	Pleuronectiformes	Teleostei
Maratecoara	Rivulidae	Cyprinodontiformes	Teleostei
Lactarius	Lactariidae	Carangaria/misc	Teleostei
Konia	Cichlidae	Cichliformes	Teleostei
Mola	Molidae	Tetraodontiformes	Teleostei
Harttia	Loricariidae	Siluriformes	Teleostei
Hoplopagrus	Lutjanidae	Eupercaria/misc	Teleostei
Xenichthys	Haemulidae	Eupercaria/misc	Teleostei
Barbourisia	Barbourisiidae	Beryciformes	Teleostei
Trachicephalus	Synanceiidae	Perciformes/Scorpaenoidei	Teleostei
Echeneis	Echeneidae	Carangiformes	Teleostei
Scopelarchoides	Scopelarchidae	Aulopiformes	Teleostei
Aphaniops	Aphaniidae	Cyprinodontiformes	Teleostei
Pelecanoides	Pelecanoididae	Procellariiformes	Aves
Cribroheros	Cichlidae	Cichliformes	Teleostei
Leptostichaeus	Eulophiidae	Perciformes/Zoarcoidei	Teleostei
Acestridium	Loricariidae	Siluriformes	Teleostei
Normanichthys	Normanichthyidae	Perciformes/Scorpaenoidei	Teleostei
Melanostigma	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Cyprinocirrhites	Cirrhitidae	Centrarchiformes	Teleostei
Orthodon	Leuciscidae	Cypriniformes	Teleostei
Leiostomus	Sciaenidae	Eupercaria/misc	Teleostei
Leptacanthichthys	Oneirodidae	Lophiiformes	Teleostei
Brachydeuterus	Haemulidae	Eupercaria/misc	Teleostei
Proeumicrotremus	Cyclopteridae	Perciformes/Cottoidei	Teleostei
Cymatogaster	Embiotocidae	Ovalentaria/misc	Teleostei
Pteroidichthys	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Oreochromis	Cichlidae	Cichliformes	Teleostei
Pingalla	Terapontidae	Centrarchiformes	Teleostei
Centrophorus	Centrophoridae	Squaliformes	Elasmobranchii
Heros	Cichlidae	Cichliformes	Teleostei
Temnocora	Liparidae	Perciformes/Cottoidei	Teleostei
Diplacanthopoma	Bythitidae	Ophidiiformes	Teleostei
Zalieutes	Ogcocephalidae	Lophiiformes	Teleostei
Gymnelopsis	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Gazza	Leiognathidae	Acanthuriformes	Teleostei
Stolothrissa	Dorosomatidae	Clupeiformes	Teleostei
Dasyatis	Dasyatidae	Myliobatiformes	Elasmobranchii
Pleuronichthys	Pleuronectidae	Pleuronectiformes	Teleostei
Otothyris	Loricariidae	Siluriformes	Teleostei
Neopomacentrus	Pomacentridae	Ovalentaria/misc	Teleostei
Bembradium	Bembridae	Perciformes/Scorpaenoidei	Teleostei
Belonoperca	Liopropomatidae	Perciformes/Serranoidei	Teleostei
Netta	Anatidae	Anseriformes	Aves
Kochichthys	Pinguipedidae	Perciformes/Uranoscopoidei	Teleostei
Chlamydoselachus	Chlamydoselachidae	Hexanchiformes	Elasmobranchii
Phalloceros	Poeciliidae	Cyprinodontiformes	Teleostei
Trigonognathus	Etmopteridae	Squaliformes	Elasmobranchii
Lycozoarces	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Konosirus	Dorosomatidae	Clupeiformes	Teleostei
Steno	Delphinidae	Cetartiodactyla	Mammalia
Hybognathus	Leuciscidae	Cypriniformes	Teleostei
Eucrossorhinus	Orectolobidae	Orectolobiformes	Elasmobranchii
Nerophis	Syngnathidae	Syngnathiformes	Teleostei
Dajaus	Mugilidae	Mugiliformes	Teleostei
Amsichthys	Pseudochromidae	Ovalentaria/misc	Teleostei
Odontostomias	Stomiidae	Stomiiformes	Teleostei
Couesius	Leuciscidae	Cypriniformes	Teleostei
Liopropoma	Liopropomatidae	Perciformes/Serranoidei	Teleostei
Plectobranchus	Opisthocentridae	Perciformes/Zoarcoidei	Teleostei
Enophrys	Cottidae	Perciformes/Cottoidei	Teleostei
Sillaginopsis	Sillaginidae	Eupercaria/misc	Teleostei
Askoldia	Opisthocentridae	Perciformes/Zoarcoidei	Teleostei
Bubulcus	Ardeidae	Ciconiiformes	Aves
Pelagodroma	Hydrobatidae	Procellariiformes	Aves
Hippocampus	Syngnathidae	Syngnathiformes	Teleostei
Pseudodax	Labridae	Eupercaria/misc	Teleostei
Grammatorcynus	Scombridae	Scombriformes	Teleostei
Goeldiella	Heptapteridae	Siluriformes	Teleostei
Pimephales	Leuciscidae	Cypriniformes	Teleostei
Pseudogobius	Gobiidae	Gobiiformes	Teleostei
Alectis	Carangidae	Carangiformes	Teleostei
Pseudoqolus	Loricariidae	Siluriformes	Teleostei
Puck	Oneirodidae	Lophiiformes	Teleostei
Melanocetus	Melanocetidae	Lophiiformes	Teleostei
Loricariichthys	Loricariidae	Siluriformes	Teleostei
Plesiolebias	Rivulidae	Cyprinodontiformes	Teleostei
Catathyridium	Achiridae	Pleuronectiformes	Teleostei
Cheilodipterus	Apogonidae	Kurtiformes	Teleostei
Talismania	Alepocephalidae	Alepocephaliformes	Teleostei
Cottapistus	Tetrarogidae	Perciformes/Scorpaenoidei	Teleostei
Bhanotia	Syngnathidae	Syngnathiformes	Teleostei
Spectracanthicus	Loricariidae	Siluriformes	Teleostei
Chorisochismus	Gobiesocidae	Gobiesociformes	Teleostei
Ablennes	Belonidae	Beloniformes	Teleostei
Cryptarius	Ariidae	Siluriformes	Teleostei
Grammicolepis	Grammicolepididae	Zeiformes	Teleostei
Synaphobranchus	Synaphobranchidae	Anguilliformes	Teleostei
Leucoraja	Rajidae	Rajiformes	Elasmobranchii
Creagrus	Laridae	Charadriiformes	Aves
Trachurus	Carangidae	Carangiformes	Teleostei
Ilisha	Pristigasteridae	Clupeiformes	Teleostei
Cetengraulis	Engraulidae	Clupeiformes	Teleostei
Balistoides	Balistidae	Tetraodontiformes	Teleostei
Chelonodontops	Tetraodontidae	Tetraodontiformes	Teleostei
Pateobatis	Dasyatidae	Myliobatiformes	Elasmobranchii
Scobinancistrus	Loricariidae	Siluriformes	Teleostei
Matsubaraea	Hemerocoetidae	Acropomatiformes	Teleostei
Macrhybopsis	Leuciscidae	Cypriniformes	Teleostei
Rynchops	Rynchopidae	Charadriiformes	Aves
Nemapteryx	Ariidae	Siluriformes	Teleostei
Corica	Ehiravidae	Clupeiformes	Teleostei
Ctenochromis	Cichlidae	Cichliformes	Teleostei
Conidens	Gobiesocidae	Gobiesociformes	Teleostei
Hoplias	Erythrinidae	Characiformes	Teleostei
Trypauchen	Gobiidae	Gobiiformes	Teleostei
Rostrhamus	Accipitridae	Falconiformes	Aves
Globicephala	Delphinidae	Cetartiodactyla	Mammalia
Lagenorhynchus	Delphinidae	Cetartiodactyla	Mammalia
Eurymen	Psychrolutidae	Perciformes/Cottoidei	Teleostei
Clinitrachus	Clinidae	Blenniiformes	Teleostei
Pollichthys	Phosichthyidae	Stomiiformes	Teleostei
Photonectes	Stomiidae	Stomiiformes	Teleostei
Hemerocoetes	Hemerocoetidae	Acropomatiformes	Teleostei
Macropinna	Opisthoproctidae	Argentiniformes	Teleostei
Lestidium	Lestidiidae	Aulopiformes	Teleostei
Glareola	Glareolidae	Charadriiformes	Aves
Jenynsia	Anablepidae	Cyprinodontiformes	Teleostei
Pleurosicya	Gobiidae	Gobiiformes	Teleostei
Rhinochimaera	Rhinochimaeridae	Chimaeriformes	Holocephali
Branta	Anatidae	Anseriformes	Aves
Trigonolampa	Stomiidae	Stomiiformes	Teleostei
Norfolkia	Tripterygiidae	Blenniiformes	Teleostei
Synchirus	Cottidae	Perciformes/Cottoidei	Teleostei
Roncador	Sciaenidae	Eupercaria/misc	Teleostei
Pseudopleuronectes	Pleuronectidae	Pleuronectiformes	Teleostei
Rinoctes	Alepocephalidae	Alepocephaliformes	Teleostei
Paloa	Butidae	Gobiiformes	Teleostei
Muraenesox	Muraenesocidae	Anguilliformes	Teleostei
Aptocyclus	Cyclopteridae	Perciformes/Cottoidei	Teleostei
Bryaninops	Gobiidae	Gobiiformes	Teleostei
Eustomias	Stomiidae	Stomiiformes	Teleostei
Danakilia	Cichlidae	Cichliformes	Teleostei
Lophonetta	Anatidae	Anseriformes	Aves
Ophiogobius	Gobiidae	Gobiiformes	Teleostei
Hippichthys	Syngnathidae	Syngnathiformes	Teleostei
Mikrogeophagus	Cichlidae	Cichliformes	Teleostei
Novaculops	Labridae	Eupercaria/misc	Teleostei
Phenacoscorpius	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Liparis	Liparidae	Perciformes/Cottoidei	Teleostei
Galeocerdo	Galeocerdonidae	Carcharhiniformes	Elasmobranchii
Wallaceochromis	Cichlidae	Cichliformes	Teleostei
Tripterygion	Tripterygiidae	Blenniiformes	Teleostei
Grampus	Delphinidae	Cetartiodactyla	Mammalia
Melanogrammus	Gadidae	Gadiformes	Teleostei
Porcostoma	Sparidae	Eupercaria/misc	Teleostei
Draculo	Callionymidae	Callionymiformes	Teleostei
Tominanga	Telmatherinidae	Atheriniformes	Teleostei
Lophiogobius	Gobiidae	Gobiiformes	Teleostei
Brachyrhaphis	Poeciliidae	Cyprinodontiformes	Teleostei
Sibirionetta	Anatidae	Anseriformes	Aves
Pituna	Rivulidae	Cyprinodontiformes	Teleostei
Trachyscorpia	Sebastidae	Perciformes/Scorpaenoidei	Teleostei
Thalassarche	Diomedeidae	Procellariiformes	Aves
Baldwinella	Anthiadidae	Perciformes/Serranoidei	Teleostei
Cyathochromis	Cichlidae	Cichliformes	Teleostei
Urolophus	Urolophidae	Myliobatiformes	Elasmobranchii
Coryphoblennius	Blenniidae	Blenniiformes	Teleostei
Caesioperca	Anthiadidae	Perciformes/Serranoidei	Teleostei
Rivulus	Rivulidae	Cyprinodontiformes	Teleostei
Aspasma	Gobiesocidae	Gobiesociformes	Teleostei
Scolecenchelys	Ophichthidae	Anguilliformes	Teleostei
Pareques	Sciaenidae	Eupercaria/misc	Teleostei
Cephaloscyllium	Scyliorhinidae	Carcharhiniformes	Elasmobranchii
Brachygobius	Gobiidae	Gobiiformes	Teleostei
Cottunculus	Psychrolutidae	Perciformes/Cottoidei	Teleostei
Nematolebias	Rivulidae	Cyprinodontiformes	Teleostei
Cursorius	Glareolidae	Charadriiformes	Aves
Pseudocoris	Labridae	Eupercaria/misc	Teleostei
Paratherina	Telmatherinidae	Atheriniformes	Teleostei
Agosia	Leuciscidae	Cypriniformes	Teleostei
Microphis	Syngnathidae	Syngnathiformes	Teleostei
Ozichthys	Apogonidae	Kurtiformes	Teleostei
Chortiheros	Cichlidae	Cichliformes	Teleostei
Parascorpaena	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Upeneichthys	Mullidae	Mulliformes	Teleostei
Parachaenichthys	Bathydraconidae	Perciformes/Notothenioidei	Teleostei
Symphodus	Labridae	Eupercaria/misc	Teleostei
Chelidoperca	Serranidae	Perciformes/Serranoidei	Teleostei
Latris	Latridae	Centrarchiformes	Teleostei
Luciogobius	Gobiidae	Gobiiformes	Teleostei
Gasterosteus	Gasterosteidae	Perciformes/Gasterosteoidei	Teleostei
Trachystoma	Mugilidae	Mugiliformes	Teleostei
Lebetus	Gobiidae	Gobiiformes	Teleostei
Hemipristis	Hemigaleidae	Carcharhiniformes	Elasmobranchii
Macropharyngodon	Labridae	Eupercaria/misc	Teleostei
Sunagocia	Platycephalidae	Perciformes/Scorpaenoidei	Teleostei
Dischistodus	Pomacentridae	Ovalentaria/misc	Teleostei
Artedius	Cottidae	Perciformes/Cottoidei	Teleostei
Parasudis	Chlorophthalmidae	Aulopiformes	Teleostei
Mergellus	Anatidae	Anseriformes	Aves
Aesopia	Soleidae	Pleuronectiformes	Teleostei
Cichla	Cichlidae	Cichliformes	Teleostei
Bathysolea	Soleidae	Pleuronectiformes	Teleostei
Gladiogobius	Gobiidae	Gobiiformes	Teleostei
Kumba	Macrouridae	Gadiformes	Teleostei
Nes	Gobiidae	Gobiiformes	Teleostei
Notropis	Leuciscidae	Cypriniformes	Teleostei
Gastropsetta	Paralichthyidae	Pleuronectiformes	Teleostei
Muraenoclinus	Clinidae	Blenniiformes	Teleostei
Mahidolia	Gobiidae	Gobiiformes	Teleostei
Huso	Acipenseridae	Acipenseriformes	Chondrostei
Aptychotrema	Trygonorrhinidae	Rhinopristiformes	Elasmobranchii
Chaetodon	Chaetodontidae	Acanthuriformes	Teleostei
Ogcocephalus	Ogcocephalidae	Lophiiformes	Teleostei
Hypsypops	Pomacentridae	Ovalentaria/misc	Teleostei
Belone	Belonidae	Beloniformes	Teleostei
Ophidion	Ophidiidae	Ophidiiformes	Teleostei
Rhamdiopsis	Heptapteridae	Siluriformes	Teleostei
Micrognathus	Syngnathidae	Syngnathiformes	Teleostei
Notophycis	Moridae	Gadiformes	Teleostei
Tentoriceps	Trichiuridae	Scombriformes	Teleostei
Gyrinomimus	Cetomimidae	Beryciformes	Teleostei
Synchiropus	Callionymidae	Callionymiformes	Teleostei
Halicampus	Syngnathidae	Syngnathiformes	Teleostei
Caspiosoma	Gobiidae	Gobiiformes	Teleostei
Micromesistius	Gadidae	Gadiformes	Teleostei
Cephalorhynchus	Delphinidae	Cetartiodactyla	Mammalia
Benthocometes	Ophidiidae	Ophidiiformes	Teleostei
Mogurnda	Eleotridae	Gobiiformes	Teleostei
Cyttus	Cyttidae	Zeiformes	Teleostei
Pataecus	Pataecidae	Perciformes/Scorpaenoidei	Teleostei
Halargyreus	Moridae	Gadiformes	Teleostei
Cociella	Platycephalidae	Perciformes/Scorpaenoidei	Teleostei
Owstonia	Cepolidae	Eupercaria/misc	Teleostei
Squalomugil	Mugilidae	Mugiliformes	Teleostei
Pristigaster	Pristigasteridae	Clupeiformes	Teleostei
Phasmatocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Gonialosa	Dorosomatidae	Clupeiformes	Teleostei
Bathylychnops	Opisthoproctidae	Argentiniformes	Teleostei
Holtbyrnia	Platytroctidae	Alepocephaliformes	Teleostei
Hypsoblennius	Blenniidae	Blenniiformes	Teleostei
Scaturiginichthys	Pseudomugilidae	Atheriniformes	Teleostei
Atypichthys	Microcanthidae	Centrarchiformes	Teleostei
Matanui	Tripterygiidae	Blenniiformes	Teleostei
Gunnellichthys	Microdesmidae	Gobiiformes	Teleostei
Stenodus	Salmonidae	Salmoniformes	Teleostei
Coccotropsis	Tetrarogidae	Perciformes/Scorpaenoidei	Teleostei
Muraena	Muraenidae	Anguilliformes	Teleostei
Genicanthus	Pomacanthidae	Acanthuriformes	Teleostei
Paracallionymus	Callionymidae	Callionymiformes	Teleostei
