OG371.ilmn.230324.v177getorg_2	75031
OG372.ilmn.230324.v177getorg_1	270567
OG373.ilmn.230324.v177getorg_7	270567
OG374.ilmn.230419.v177getorg_2	229092
OG375.ilmn.230419.v177getorg_7	229092
OG376.ilmn.230419.v177getorg_2	80948
OG377.ilmn.230419.v177getorg_2	80948
OG378.ilmn.230419.v177getorg_1	192871
OG380.ilmn.230419.v177getorg_8	443679
OG381.ilmn.230419.v177getorg_3	2609489
OG382.ilmn.230419.v177getorg_1	119694
OG384.ilmn.230419.v177getorg_4	88665
OG385.ilmn.230419.v177getorg_1	166262
OG386.ilmn.230419.v177getorg_2	290105
OG387.ilmn.230419.v177getorg_2	466127
OG388.ilmn.230419.v177getorg_1	443687
OG389.ilmn.230419.v177getorg_6	443687
OG38.hifi.230609.v3mitohifi__a	241325
OG390.ilmn.230419.v177getorg_5	1311429
OG391.ilmn.230419.v177getorg_9	334984
OG392.ilmn.230324.v177getorg_1	334927
OG393.ilmn.230324.v177getorg_2	241333
OG394.ilmn.230324.v177getorg_2	7754
OG395.ilmn.230324.v177getorg_9	7754
OG396.ilmn.230324.v177getorg_1	327832
OG397.ilmn.230324.v177getorg_1	119722
OG398.ilmn.230324.v177getorg_3	990997
OG399.ilmn.230324.v177getorg_8	160734
OG3.hifi.230825.v3mitohifi_ptg	379402
OG400.ilmn.230607.v177getorg_3	132107
OG401.ilmn.230419.v177getorg_6	163146
OG402.ilmn.230419.v177getorg_5	2609497
OG403.ilmn.230419.v177getorg_1	390352
OG404.ilmn.230324.v177getorg_9	160734
OG405.ilmn.230419.v177getorg_8	109920
OG406.ilmn.230419.v177getorg_9	161911
OG409.ilmn.230419.v177getorg_s	390361
OG410.ilmn.230419.v177getorg_3	57847
OG411.ilmn.230419.v177getorg_4	1010711
OG413.ilmn.230419.v177getorg_7	329030
OG414.ilmn.221209.v177getorg_5	75042
OG415.ilmn.230419.v177getorg_6	75041
OG416.ilmn.230419.v177getorg_5	219410
OG417.ilmn.230419.v177getorg_3	219410
OG418.ilmn.230419.v177getorg_1	2609502
OG419.ilmn.230419.v177getorg_3	64108
OG420.ilmn.230324.v177getorg_5	327819
OG421.ilmn.230324.v177getorg_1	334915
OG423.ilmn.221003.v177getorg_7	396781
OG424.ilmn.230323.v177getorg_1	309930
OG426.ilmn.230324.v177getorg_2	137246
OG427.ilmn.230324.v177getorg_1	241275
OG428.ilmn.230324.v177getorg_1	1579773
OG429.ilmn.230607.v177getorg_1	109922
OG42.hifi.240215.v3mitohifi_pt	248063
OG430.ilmn.230607.v177getorg_2	317487
OG432.ilmn.230607.v177getorg_6	91747
OG433.ilmn.221003.v177getorg_6	1828465
OG434.ilmn.221003.v177getorg_5	396784
OG435.ilmn.221003.v177getorg_3	1828434
OG436.ilmn.230607.v177getorg_2	173247
OG437.ilmn.230607.v177getorg_1	1382210
OG439.ilmn.230607.v177getorg_1	443783
OG440.ilmn.230607.v177getorg_6	326724
OG441.ilmn.230607.v177getorg_5	2609493
OG442.ilmn.230607.v177getorg_s	1230726
OG443.ilmn.230607.v177getorg_3	586829
OG445.ilmn.230607.v177getorg_1	496405
OG446.ilmn.230419.v177getorg_1	262770
OG450.ilmn.230419.v177getorg_2	229057
OG451.ilmn.230419.v177getorg_7	638290
OG452.ilmn.221209.v177getorg_3	253863
OG453.ilmn.230607.v177getorg_1	1680616
OG454.ilmn.230419.v177getorg_1	2578339
OG455.ilmn.230607.v177getorg_s	141264
OG456.ilmn.230419.v177getorg_5	195333
OG458.ilmn.230419.v177getorg_6	143309
OG459.ilmn.230419.v177getorg_5	143315
OG460.ilmn.221209.v177getorg_1	443717
OG461.ilmn.230419.v177getorg_6	248136
OG462.ilmn.230419.v177getorg_9	8108
OG463.ilmn.230419.v177getorg_3	436009
OG464.ilmn.230419.v177getorg_1	1138762
OG465.ilmn.230419.v177getorg_3	75042
OG466.ilmn.221209.v177getorg_6	445362
OG467.ilmn.230419.v177getorg_1	2578358
OG468.ilmn.230419.v177getorg_s	115430
OG469.ilmn.230419.v177getorg_s	1585624
OG471.ilmn.230607.v177getorg_7	496405
OG474.ilmn.230607.v177getorg_1	2747776
OG475.ilmn.230607.v177getorg_s	392302
OG476.ilmn.230607.v177getorg_1	119720
OG477.ilmn.230419.v177getorg_5	303703
OG478.ilmn.230419.v177getorg_1	229088
OG479.ilmn.230419.v177getorg_2	229088
OG47.hic.240207.v177getorg	1582965
OG47.hifi.231115.v3mitohifi_pt	1582965
OG480.ilmn.230419.v177getorg_6	229088
OG481.ilmn.230419.v177getorg	8176
OG482.ilmn.230419.v177getorg_2	1578040
OG483.ilmn.230323.v177getorg_1	80970
OG484.ilmn.230419.v177getorg_1	80970
OG485.ilmn.230419.v177getorg	316356
OG486.ilmn.230419.v177getorg_3	2558184
OG487.ilmn.230419.v177getorg	1003910
OG488.ilmn.230323.v177getorg_2	334903
OG492.ilmn.230419.v177getorg_2	3040460
OG493.ilmn.230419.v177getorg_3	376895
OG494.ilmn.230419.v177getorg_s	91743
OG495.ilmn.230419.v177getorg_2	392913
OG497.ilmn.230419.v177getorg_9	109737
OG498.ilmn.230419.v177getorg_5	109905
OG49.ilmn.230814.v177getorg_sc	302047
OG501.ilmn.230419.v177getorg_2	2578381
OG502.ilmn.230419.v177getorg_5	241309
OG504.ilmn.230419.v177getorg_3	109920
OG505.ilmn.230419.v177getorg_4	3127111
OG506.ilmn.230419.v177getorg	349641
OG508.ilmn.230323.v177getorg_s	141264
OG509.ilmn.230419.v177getorg_1	182642
OG50.ilmn.230814.v177getorg_11	302047
OG510.ilmn.230323.v177getorg_8	218798
OG511.ilmn.230419.v177getorg_1	13691
OG515.ilmn.230323.v177getorg_1	300415
OG517.ilmn.230419.v177getorg_6	300221
OG518.ilmn.230419.v177getorg_8	1578040
OG519.ilmn.230419.v177getorg_s	990932
OG520.ilmn.230419.v177getorg_1	1503349
OG521.ilmn.230419.v177getorg_3	443684
OG522.ilmn.230419.v177getorg_1	443687
OG523.ilmn.230419.v177getorg_1	2578270
OG527.ilmn.230607.v177getorg_1	1230726
OG528.ilmn.230607.v177getorg_9	1604641
OG52.hic.240207.v177getorg	1680617
OG52.hifi.230825.v3mitohifi_pt	1680617
OG530.ilmn.230607.v177getorg_s	499536
OG531.ilmn.230419.v177getorg_2	392921
OG532.ilmn.230607.v177getorg_1	443708
OG538.ilmn.230419.v177getorg_2	1503349
OG544.ilmn.230419.v177getorg_1	274471
OG545.ilmn.230419.v177getorg_9	443684
OG546.ilmn.230419.v177getorg_1	3052985
OG547.ilmn.230419.v177getorg_5	1579767
OG549.ilmn.230419.v177getorg_1	492021
OG550.ilmn.230419.v177getorg_2	274738
OG551.ilmn.230419.v177getorg_2	306583
OG552.ilmn.230419.v177getorg_s	162300
OG553.ilmn.230419.v177getorg_2	309926
OG554.ilmn.230419.v177getorg_2	428845
OG556.ilmn.230419.v177getorg_3	392919
OG557.ilmn.230419.v177getorg_3	443781
OG558.ilmn.230419.v177getorg_5	326724
OG559.ilmn.230419.v177getorg_4	182646
OG55.hifi.231115.v3mitohifi_pt	1605466
OG560.ilmn.230419.v177getorg_2	182646
OG561.ilmn.230419.v177getorg_3	372805
OG563.ilmn.230419.v177getorg_5	2578295
OG564.ilmn.230419.v177getorg_1	204813
OG565.ilmn.230419.v177getorg_3	229057
OG568.ilmn.230419.v177getorg_2	303721
OG569.ilmn.230419.v177getorg_s	495868
OG572.ilmn.230419.v177getorg_1	1003771
OG573.ilmn.230607.v177getorg_5	129051
OG574.ilmn.230419.v177getorg_7	990626
OG575.ilmn.230419.v177getorg_5	134630
OG577.ilmn.230419.v177getorg_1	443711
OG578.ilmn.230419.v177getorg_5	443711
OG57.hifi.231027.v3mitohifi_at	2986119
OG581.ilmn.230419.v177getorg	446806
OG583.ilmn.230419.v177getorg_4	143309
OG584.ilmn.230419.v177getorg_2	242806
OG585.ilmn.230419.v177getorg_1	443718
OG586.ilmn.230419.v177getorg_3	443718
OG587.ilmn.230419.v177getorg_3	218798
OG588.ilmn.230419.v177getorg_1	248138
OG589.ilmn.230419.v177getorg_9	173311
OG590.ilmn.230419.v177getorg_1	41447
OG591.ilmn.230419.v177getorg_6	436009
OG594.ilmn.230419.v177getorg_s	242969
OG595.ilmn.230419.v177getorg_3	48169
OG597.ilmn.230419.v177getorg_3	2578412
OG598.ilmn.230419.v177getorg_s	115430
OG599.ilmn.230419.v177getorg_5	435238
OG5.hic.230912.v177getorg	582430
OG5.hifi.230609.v3mitohifi__at	582430
OG5.ilmn.230620.v177getorg_484	582430
OG600.ilmn.230419.v177getorg_5	1633448
OG601.ilmn.230419.v177getorg_2	1633448
OG602.ilmn.230419.v177getorg_7	1515623
OG603.ilmn.230419.v177getorg_9	436002
OG604.ilmn.230419.v177getorg_s	990932
OG605.ilmn.230419.v177getorg_2	8158
OG606.ilmn.230419.v177getorg_2	8158
OG611.ilmn.230419.v177getorg_5	435128
OG612.ilmn.230419.v177getorg_1	1357723
OG613.ilmn.230419.v177getorg_2	119737
OG614.ilmn.230419.v177getorg_9	360508
OG615.ilmn.230419.v177getorg_4	119738
OG621.ilmn.230419.v177getorg_2	435229
OG624.ilmn.230419.v177getorg_1	2609504
OG637.hifi.240206.v3mitohifi_a	7819
OG672.hifi.240215.v3mitohifi_p	1311420
OG6.hifi.230628.v3mitohifi__pt	232193
OG706.hic.240501.v177getorg	86063
OG706.hifi.240206.v3mitohifi_p	86063
OG76.hic.240301.v177getorg	879810
OG76.ilmn.230814.v177getorg_64	879810
OG7.hic.240423.v177getorg	2609495
OG7.hifi.230915.v3mitohifi_ptg	2609495
OG88.hic.230801.v177getorg	215367
OG88.hifi.230724.v3mitohifi__p	215367
OG88.ilmn.230814.v177getorg_39	215367
OG8.hifi.230512.v3mitohifi__pt	182655
OG95.hic.230912.v177getorg	163129
OG95.hifi.230525.v3mitohifi__p	163129
OG95.ilmn.230620.v177getorg_29	163129
OG99.hifi.240215.v3mitohifi_pt	334889
OG9.hic.240301.v177getorg	252599
OG9.hifi.240206.v3mitohifi_ptg	252599
